Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
0,0.32569278812966873,1,-0.48854581201496783,1.0894263135060345,0.01563818602908618,1.247219843123688,1,1.6331790189303335,1,1,0.3603752944845153,0,1,0,1,0,1,1,0,0,0.10953014452427143,0.8531421972963587,-0.24342590820858617,5.784557503541758,2.700505305241152,1.5173840258516402,False,False,False,False,False,False,False,False,False,True,True,False
1,-0.5108211928705187,1,2.6192454242202547,-0.9179173757016957,1.0130593945710267,0.10718702031017105,1,-0.26838889523321363,1,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.2692635333163316,-0.6459869585846102,-0.24342590820858617,-0.2718991422820436,-0.1072409150815237,-0.5438237178859583,False,False,False,False,False,False,False,True,False,True,False,False
1,-1.5863391684421884,1,-0.48854581201496783,0.044981144033946686,1.6780068669323205,1.0843580112931857,1,1.1792186459794045,1,1,1.3418629357605936,1,1,1,1,0,1,1,0,1,1.385596470348811,1.6957832107183104,-0.24342590820858617,-0.2718991422820436,1.9846171132468966,1.921334583005855,False,True,False,False,False,False,True,False,True,False,True,False
0,-1.4070861725135766,1,-0.48854581201496783,0.08872471111111271,-0.6493092863322075,0.06647156235254544,0,-1.4932376268289957,0,1,1.04741664337777,1,0,0,0,0,0,0,1,0,-1.0734395185357106,-0.5945670328118398,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.7324147786526466,False,False,False,False,False,True,False,False,True,False,False,False
0,0.9829537732012446,1,-0.48854581201496783,-0.7332223147092168,-0.3168355501515607,1.450797132911816,1,0.4018358613982005,1,1,-0.13036852615352384,0,1,1,1,0,1,1,0,1,0.3840047881921912,1.31871107669817,-0.24342590820858617,3.3619748452122376,1.4596734617425715,1.5004436484569268,True,False,False,False,False,True,False,False,True,False,False,False
1,-0.21206619965616602,0,-0.48854581201496783,-1.7296035648002208,-0.6493092863322075,-1.2771385502490995,1,1.2565023146219807,0,1,-0.5229635826639552,0,0,0,0,0,0,0,1,0,-0.5999306303366676,-0.9870805200221798,-0.24342590820858617,-0.2718991422820436,-0.838264088935386,-1.0280066528487144,False,False,False,False,False,True,False,False,False,False,True,False
1,-1.6460901670850587,1,-0.48854581201496783,-1.282447101344746,0.6805856583903799,0.4736261419288015,1,-0.7632641515831531,1,1,1.8816811384624366,0,0,0,0,1,1,1,1,1,1.0356814275440942,0.9102290777249921,-0.24342590820858617,-0.2718991422820436,-0.3031318374458211,0.6289310350220172,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.4070861725135766,1,0.5473846000634396,0.8458664523726779,-0.6493092863322075,0.06647156235254544,1,-1.1431880688596814,1,1,1.538160464015809,0,0,1,0,1,1,1,1,0,0.4289480046992192,0.202826203125316,-0.24342590820858617,-0.2718991422820436,-0.6715071191421228,-0.038404536968164975,False,False,True,False,False,False,False,False,True,False,False,False
1,1.0427047718441151,0,-0.48854581201496783,-0.7299820504812786,-0.6493092863322075,-0.707122138842341,1,1.0714111754359796,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.420144331589925,-0.8612433757452891,-0.24342590820858617,-0.2718991422820436,-0.1874125351744387,-0.7375198124308812,False,False,False,True,False,False,False,True,False,True,True,False
0,0.2659417894867982,1,-0.48854581201496783,0.29394144554720025,2.0104806031129674,1.4915125908694415,1,0.6739523081313036,1,1,0.16407776622929962,1,1,1,1,0,1,1,1,1,1.392016929849815,2.2074784652259813,-0.24342590820858617,-0.2718991422820436,1.8363203246115596,2.2823264545568303,True,False,False,False,False,False,True,False,True,False,True,False
1,-1.3473351738707062,0,-0.48854581201496783,-1.2235823012038682,-0.6493092863322075,-1.1549921763762228,1,-0.8600310980347817,1,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.2371612358113118,-0.9555388654259824,-0.24342590820858617,-0.2718991422820436,-0.8422164610550957,-1.0042317812529358,False,False,False,False,True,False,False,True,False,True,True,False
1,-1.1680821779420945,0,-0.48854581201496783,1.3356863948293394,-0.6493092863322075,-0.9514148865880947,1,0.11802944797966557,0,1,2.3724249591004756,0,1,0,1,1,0,0,0,0,0.07742784701925157,-0.7343079844420684,-0.24342590820858617,0.13186463410620985,-0.6241378209529068,-0.7618676980221758,False,False,False,False,False,False,False,False,False,False,False,True
1,0.5049457840582804,0,-0.48854581201496783,-0.9443795335631912,-0.6493092863322075,1.5729435067846929,1,1.7228020968519762,1,1,-0.08129414408971992,1,1,1,1,1,1,1,1,0,1.5236363496203964,2.501281509709781,-0.24342590820858617,-0.2718991422820436,3.272179248663842,2.9359756740844123,True,False,False,False,False,False,True,False,False,True,True,False
1,1.3414597650584679,1,-0.48854581201496783,0.6006864591253522,-0.3168355501515607,0.8400652635474319,1,0.46093513741899383,1,1,-0.4248148185363473,0,0,0,0,1,1,0,1,1,1.0276558531678393,1.1967177970134342,2.160671290991033,-0.2718991422820436,0.9987961056158173,1.2309464843354545,False,False,False,False,False,False,True,False,True,False,True,False
1,1.4012107637013382,0,-0.48854581201496783,0.073603478047401,-0.6493092863322075,1.0843580112931857,1,0.08295954792337071,1,1,-0.572037964727759,0,0,1,0,1,1,1,1,1,1.144829239061162,1.5805551327157672,-0.24342590820858617,-0.2718991422820436,0.8061002146057764,1.4843784197099108,False,False,False,False,False,False,True,False,True,False,False,False
1,1.3414597650584679,0,-0.48854581201496783,-0.22342074284693625,-0.6493092863322075,-1.2364230922914738,1,1.3617120147908655,1,1,-0.32666605440873947,0,0,1,0,0,0,0,1,1,0.47228610633099577,-0.9412177242026392,-0.24342590820858617,-0.2718991422820436,-0.784327226295754,-0.9759214170623449,False,False,False,False,True,False,True,False,False,False,False,False
1,-1.6460901670850587,0,-0.48854581201496783,1.329205866373463,-0.6493092863322075,-0.9921303445457202,1,1.4318518149034551,0,1,2.568722487355691,0,0,1,1,0,1,1,0,0,0.008407907383458679,-0.7854862958690461,-0.24342590820858617,0.13186463410620985,-0.4619840629996648,-0.7547380147931176,False,False,False,False,False,True,False,False,False,False,False,True
1,0.08668879355818662,1,-0.48854581201496783,1.1488311576849017,0.348111922209733,1.5729435067846929,1,-0.7671608071449637,1,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.2275305465598059,-0.17740888233065474,-0.24342590820858617,-0.2718991422820436,0.05094863730254822,-0.12697166380239477,False,False,False,False,False,False,False,True,False,True,True,False
0,-0.9888291820134829,0,-0.48854581201496783,-0.6343942557571011,-0.6493092863322075,-1.2364230922914738,1,-0.6755894014424159,0,1,2.715945633547103,1,0,1,0,0,0,0,1,0,-0.3334815610450026,-0.9544186534591258,-0.24342590820858617,-0.2718991422820436,-0.8585702882091044,-1.0081456404829157,False,False,False,False,False,False,False,False,False,False,False,False
0,0.8634517759155036,1,5.727036660455477,0.5623433324280832,0.01563818602908618,-1.0328458025033458,0,-1.4932376268289957,0,1,0.4585240586121231,1,0,0,1,0,0,0,1,1,-0.9418200987651291,-0.8842406684766392,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.9614120081334575,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.2875841752278356,1,0.5473846000634396,-0.9486998858671088,-0.3168355501515607,-1.1549921763762228,1,0.10244282573242348,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.410513642338419,-0.9732426074904218,-0.24342590820858617,-0.2718991422820436,-0.7720677726549777,-0.9976403838984533,False,False,False,False,True,False,False,True,False,True,False,True
0,1.162206769129856,0,-0.48854581201496783,0.5720641251118979,-0.6493092863322075,-0.9921303445457202,1,-0.7418325459931951,0,1,0.31130091242071134,1,0,0,1,1,1,1,1,0,1.1705110770651779,-0.6412644963713913,-0.24342590820858617,-0.2718991422820436,-0.778836505746217,-0.7371864224698538,False,False,False,False,False,False,True,False,False,False,True,False
1,0.14643979220105716,1,-0.48854581201496783,-0.6451951365168951,0.6805856583903799,1.450797132911816,1,1.1993513663820925,1,1,0.4585240586121231,1,0,0,1,0,0,0,0,0,-0.17939053302090735,0.7396054197143639,-0.24342590820858617,5.380793727153504,2.4478138254678523,1.3499979557311423,True,False,False,False,False,True,False,False,True,False,False,False
1,-0.09256420237042497,1,-0.48854581201496783,0.08170413861724657,1.0130593945710267,1.6136589647423183,1,1.3298893277027457,1,1,-0.572037964727759,0,0,1,0,1,1,1,0,1,0.41610708569721105,1.3953687191360036,-0.24342590820858617,3.3619748452122376,2.8153134319040984,1.9588895729907734,True,False,False,False,False,False,False,False,False,True,False,False
0,1.6402147582728204,0,-0.48854581201496783,0.07846387438930834,-0.6493092863322075,-0.707122138842341,1,0.034900795994374054,1,1,-0.572037964727759,0,0,0,0,0,0,0,1,1,0.3326411121841596,-0.5087939400554672,5.280258425867568,-0.2718991422820436,-0.47070531525183873,-0.5570759688368041,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.8095761860848714,1,0.5473846000634396,1.3626885967288247,0.6805856583903799,-0.503544849054213,0,-1.4932376268289957,0,1,0.06592900210169181,1,0,1,1,0,0,0,1,1,-0.7845188409905318,-0.6443176231045885,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.7717443756176176,False,False,False,False,False,False,False,False,False,True,True,False
1,0.8634517759155036,0,-0.48854581201496783,-0.9125169353217987,-0.6493092863322075,0.7586343476321807,1,0.4466474003590219,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.41211875721367,-0.5689559121578244,-0.24342590820858617,-0.2718991422820436,0.914305276469926,-0.18313050817506984,False,True,False,False,False,False,False,True,True,False,False,False
1,-0.9888291820134829,0,-0.48854581201496783,-0.4415985341947767,-0.6493092863322075,0.8807807215050575,1,0.9519137382071227,1,1,0.4585240586121231,0,1,1,0,1,0,0,0,1,0.9923433259123177,1.24306382152456,-0.24342590820858617,2.5544472924357304,1.517491695805152,1.4506643599009978,False,True,False,False,False,False,True,False,True,False,False,False
0,0.026937794915316095,0,-0.48854581201496783,1.0716048602523742,-0.6493092863322075,-1.1957076343338482,1,1.1558387126085414,0,1,0.40944967654831915,0,0,1,0,0,0,0,0,1,-0.47152144031658816,-0.9326513973972652,-0.24342590820858617,0.13186463410620985,-0.7435609929053345,-0.9537127837209771,False,False,False,False,True,True,False,False,False,False,False,False
1,-0.9290781833706124,0,1.5833150121418471,-1.8759554990954308,-0.6493092863322075,-0.9921303445457202,1,-0.7041648755623598,1,1,0.26222653035690746,0,0,1,0,1,1,1,1,1,1.1496445836869151,-0.6464701872761953,-0.24342590820858617,-0.2718991422820436,-0.7733457851966802,-0.7396903199896544,False,False,False,False,False,False,False,False,False,False,False,False
1,0.6841987799868919,0,-0.48854581201496783,0.8372257477648426,-0.6493092863322075,-1.2771385502490995,1,0.22973357408490142,0,1,0.4585240586121231,0,0,0,0,0,0,0,1,0,-0.6240073534654325,-0.9874099941300788,-0.24342590820858617,-0.2718991422820436,-0.8569727725319762,-1.03375762967644,False,False,False,False,True,True,False,False,False,False,True,False
1,0.38544378677253927,1,0.5473846000634396,-0.34331051928065054,-0.3168355501515607,1.6136589647423183,1,0.8980100029354102,1,1,-0.5229635826639552,1,1,1,1,1,1,1,1,1,1.6584659991414799,2.6942435122359614,5.150169346653583,-0.2718991422820436,2.2487278717492982,2.7734758505802253,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.9290781833706124,1,-0.48854581201496783,-0.6603163695806068,-0.3168355501515607,1.5729435067846929,1,-0.2969643693531575,1,1,0.40944967654831915,1,1,1,1,1,1,1,1,0,0.8510932168902301,1.7717599399998194,-0.24342590820858617,-0.2718991422820436,0.6592352733551242,1.592431495203783,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.9290781833706124,0,-0.48854581201496783,-0.47940161685405597,-0.6493092863322075,-1.1549921763762228,0,-1.4932376268289957,0,1,-0.572037964727759,0,0,0,0,0,0,0,1,1,-1.2644481886905787,-0.9688715843256286,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-1.0283157331250836,False,False,False,False,True,True,False,False,False,False,False,False
0,-0.7498251874420008,1,-0.48854581201496783,-0.7645448689126197,-0.3168355501515607,1.5322280488270672,1,0.4284630077372392,1,1,-0.8664842571105825,0,1,0,0,1,1,1,0,0,1.106306482055138,2.0064553295265393,-0.24342590820858617,0.5356284104944633,1.5626954727431503,2.0500543632713426,True,False,False,False,False,False,True,False,False,True,False,False
1,0.14643979220105716,0,-0.48854581201496783,-1.870015014677544,-0.6493092863322075,-0.5849757649694642,1,-0.8002823794203533,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.4217494464651759,-0.8359177993181194,-0.24342590820858617,-0.2718991422820436,-0.6610936836171389,-0.8565122460209709,False,False,False,True,False,False,False,True,False,False,True,False
0,0.14643979220105716,1,1.5833150121418471,-0.6554559732386995,2.0104806031129674,-0.6664066808847154,1,1.6701972467675337,1,1,-0.4248148185363473,0,0,1,0,1,0,0,1,1,0.865539250767489,-0.3733581167684523,-0.24342590820858617,-0.2718991422820436,0.0338848031809271,-0.28688424229652437,False,False,False,True,False,False,True,False,False,False,False,False
1,-1.1680821779420945,1,-0.48854581201496783,-1.8710951027535234,2.0104806031129674,-1.2364230922914738,1,0.848002923225508,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.41211875721367,-0.9840713231700357,-0.24342590820858617,-0.2718991422820436,-0.8030477433418044,-1.0152926877724442,False,False,False,False,True,False,False,True,False,False,False,False
1,0.4451947854154098,0,-0.48854581201496783,0.885829711183916,-0.6493092863322075,-0.707122138842341,1,1.094141666213208,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.415328986964172,-0.8763113249465366,-0.24342590820858617,-0.2718991422820436,-0.18119997420782905,-0.7476083315640593,False,False,False,True,False,False,False,True,False,False,False,False
0,-1.2875841752278356,1,2.6192454242202547,1.3540478921209893,1.0130593945710267,0.06647156235254544,1,-0.30086102491496824,0,1,3.157615072121338,0,1,1,0,1,0,0,1,1,0.8350420681377202,0.35128723614460455,1.660721104207876,-0.2718991422820436,-0.14967566484583267,0.22691830701627466,False,False,False,False,False,False,True,False,False,False,False,False
1,0.5049457840582804,1,-0.48854581201496783,1.4382947620473832,-0.3168355501515607,-1.1549921763762228,1,-0.0768033301108618,1,1,-0.32666605440873947,0,1,0,0,1,0,0,1,1,0.8928262036467562,-0.8463950759493075,-0.24342590820858617,-0.2718991422820436,-0.7851319008590482,-0.9011969192349472,False,False,False,False,True,False,True,False,False,False,False,False
0,0.4451947854154098,1,0.5473846000634396,1.0257011170232493,1.6780068669323205,0.5957725158016783,1,-1.4224483841227706,1,1,-0.3757404364725434,0,1,0,0,1,0,0,1,0,0.7499709797494177,0.7579461450540748,-0.24342590820858617,-0.2718991422820436,-0.8277441523652603,0.354585825217269,False,False,False,False,False,False,True,False,False,False,False,False
0,0.2659417894867982,0,2.6192454242202547,-0.47292108839817953,-0.6493092863322075,0.02575610439491984,1,-0.11901709869714264,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.402488067962164,-0.7072471777132971,-0.24342590820858617,-0.2718991422820436,-0.06206080504244635,-0.5789928859622726,False,False,True,False,False,False,False,True,True,False,True,False
0,0.026937794915316095,0,-0.48854581201496783,0.8815093588799983,-0.6493092863322075,-1.0328458025033458,0,-1.4932376268289957,0,1,-0.32666605440873947,1,0,1,0,0,0,0,1,0,-0.9161382607611133,-0.8905885362888265,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.9664302216093412,False,False,False,False,False,True,False,False,True,False,True,False
0,1.1024557704869857,1,-0.48854581201496783,-0.6549159292007098,-0.3168355501515607,1.3286507590389391,1,-0.4119157084265689,1,1,-0.7683354929829747,0,1,1,0,1,1,1,1,1,1.2620026249544847,1.9770003442803685,-0.24342590820858617,-0.2718991422820436,0.3923081538811931,1.6763450538320035,False,False,False,False,False,False,True,False,True,False,False,False
1,1.4012107637013382,1,-0.48854581201496783,1.0645842877585079,2.0104806031129674,1.2065043851660624,1,-0.01640516890279833,1,1,-0.13036852615352384,1,0,1,0,1,1,1,1,1,1.3165765307130182,1.766334599689749,-0.24342590820858617,-0.2718991422820436,0.7800074585460159,1.6235860924993908,False,True,False,False,False,False,True,False,True,False,False,False
1,0.8634517759155036,0,-0.48854581201496783,-0.24286232821456558,-0.6493092863322075,-1.2771385502490995,1,-1.3899762544410161,0,1,-0.32666605440873947,0,0,0,0,1,0,0,1,1,-0.33027133129450076,-0.983390410013711,-0.24342590820858617,-0.2718991422820436,-0.886485395485737,-1.0392411999729245,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.8693271847277418,1,-0.48854581201496783,1.1423506292290253,1.6780068669323205,1.5729435067846929,1,0.44080241701630607,1,1,0.06592900210169181,0,1,1,1,1,1,1,1,0,1.4578266397351056,2.3790685806197795,-0.24342590820858617,-0.2718991422820436,1.6136739730177299,2.352633535400613,False,False,False,False,False,False,True,False,False,True,False,False
0,0.6244477813440215,1,-0.48854581201496783,-0.47994166089204565,-0.3168355501515607,-1.1549921763762228,1,0.33948937240923166,1,1,-0.5229635826639552,0,1,0,0,1,1,1,1,1,1.167300847314676,-0.8223215011321541,-0.24342590820858617,-0.2718991422820436,-0.7547909364430727,-0.8732616187505121,False,False,False,False,False,False,True,False,False,False,False,False
0,0.08668879355818662,0,-0.48854581201496783,-0.7364625789371552,-0.6493092863322075,0.4736261419288015,1,1.393534701878985,1,1,-0.08129414408971992,1,1,1,0,1,1,1,1,1,1.5300568091214004,1.152304687268649,-0.24342590820858617,-0.2718991422820436,1.4260191314777375,1.3277615398930225,False,True,False,False,False,False,True,False,False,False,False,False
1,1.1024557704869857,0,-0.48854581201496783,0.5672037287699905,-0.6493092863322075,0.5550570578440527,1,1.180517531166675,1,1,0.4585240586121231,0,1,1,0,1,1,1,1,1,1.3037356117110104,1.129768658288358,4.447433242272156,-0.2718991422820436,1.352675411723363,1.275648521609901,False,True,False,False,False,False,True,False,False,True,False,False
0,-0.27181719829903656,1,-0.48854581201496783,-0.22342074284693625,0.348111922209733,-0.8699839706728435,1,-0.7463786441486407,1,1,0.31130091242071134,0,1,0,0,0,0,0,1,1,0.5348855864657847,-0.6129077581515506,-0.24342590820858617,-0.2718991422820436,-0.7386737782782683,-0.7029826961556817,False,False,False,True,False,False,True,False,False,False,False,False
1,1.8792187528443025,0,-0.48854581201496783,1.2217371028135118,-0.6493092863322075,-1.114276718418597,1,1.2558528720283453,0,1,-0.572037964727759,0,0,1,0,0,0,0,1,1,0.3759792138159362,-0.8533140322151864,-0.24342590820858617,-0.2718991422820436,-0.6379119561245898,-0.8634613430211393,False,False,False,False,False,False,True,False,False,False,True,False
1,0.32569278812966873,0,-0.48854581201496783,-0.4961429820317368,-0.6493092863322075,-0.7885530547575923,1,0.23233134445944173,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.4008829530869134,-0.8868764613398311,-0.24342590820858617,-0.2718991422820436,-0.47962773614483617,-0.8435412928497421,False,False,False,False,False,False,False,True,True,False,False,True
1,1.4012107637013382,0,-0.48854581201496783,0.5715240810739082,-0.6493092863322075,-0.2592521013084594,1,-0.24565840445598539,0,1,-0.2775916723449356,0,0,0,0,0,1,1,1,1,0.4803116807072508,-0.12563751750945884,-0.24342590820858617,-0.2718991422820436,-0.2973334472103188,-0.1882563788258688,False,False,False,False,False,False,True,False,False,False,False,False
0,1.2817087664155973,1,-0.48854581201496783,0.8302051752709764,-0.3168355501515607,-0.21853664335083378,0,-1.4932376268289957,0,1,0.21315214829310353,0,0,0,0,0,1,0,0,0,-0.8776155037550893,-0.5535584888486779,-0.24342590820858617,0.9393921868827166,-0.8883669139499103,-0.6895776414726982,False,False,True,False,False,True,False,False,False,False,False,False
1,-0.8693271847277418,1,2.6192454242202547,0.3522662016500883,1.3455331307516736,1.450797132911816,1,-0.4482844936701339,1,1,1.587234846079613,0,1,0,1,1,1,1,1,1,1.2812640034574965,2.085507150481772,-0.24342590820858617,-0.2718991422820436,0.40635445839046086,1.766245740510343,False,False,False,False,False,False,True,False,False,True,True,False
0,0.7439497786297625,1,-0.48854581201496783,1.428033925325579,-0.6493092863322075,1.4100816749541905,1,1.5890169225631474,0,1,-0.03221976202591601,1,1,0,1,0,1,1,1,1,0.17212962465906026,1.0453354269041077,-0.24342590820858617,-0.2718991422820436,2.8744570123062223,1.6682777113375553,False,False,False,False,False,True,False,False,False,True,True,False
1,-0.27181719829903656,0,-0.48854581201496783,-0.33142955044487704,-0.6493092863322075,-1.2771385502490995,0,-1.4932376268289957,0,1,0.16407776622929962,1,0,0,0,0,0,0,1,0,-1.0894906672882205,-0.9937798268827928,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-1.0480065776982743,False,False,False,False,False,True,False,False,False,False,True,False
1,0.38544378677253927,0,-0.48854581201496783,-1.4784830871350085,-0.6493092863322075,-1.2771385502490995,1,0.19920977218405198,0,1,-0.8664842571105825,0,0,1,0,0,0,0,1,0,0.36795363943968123,-0.97383566088464,-0.24342590820858617,-0.2718991422820436,-0.857528944656606,-1.0231898624742846,False,False,False,False,True,False,True,False,False,False,False,False
0,1.5207127609870794,1,-0.48854581201496783,1.155851730178768,1.3455331307516736,0.4736261419288015,1,-0.541804227153587,1,1,0.4585240586121231,0,0,1,0,1,0,0,1,1,0.8141755747594576,0.7679401929936778,-0.24342590820858617,-0.2718991422820436,-0.12558276174484742,0.5685527239550872,False,True,False,False,False,False,True,False,False,True,False,False
0,-0.7498251874420008,0,-0.48854581201496783,-0.8358306819272606,-0.6493092863322075,-0.3813984751813362,1,1.5201760076378275,0,1,0.11500338416549571,0,0,0,0,1,1,1,0,1,0.03408974538747493,-0.3436615171764893,-0.24342590820858617,4.977029950765251,0.37449881244357885,-0.11830005200358405,False,False,False,False,False,False,False,False,True,False,False,False
1,0.32569278812966873,1,0.5473846000634396,-0.13485352061662478,2.0104806031129674,1.6136589647423183,1,-1.048369450188958,1,1,-0.08129414408971992,1,1,1,1,0,0,0,1,1,0.21225749654033507,1.2623710042474412,-0.24342590820858617,-0.2718991422820436,-0.30474118657240956,0.9068393500352475,True,False,False,False,False,True,False,False,False,True,False,False
0,1.2817087664155973,0,-0.48854581201496783,0.827504955081028,-0.6493092863322075,1.247219843123688,1,0.2024569851522275,1,1,-0.03221976202591601,1,1,1,0,1,1,1,1,1,1.462641984360859,2.081992759997516,-0.24342590820858617,-0.2718991422820436,1.058152688108225,1.9547534537867746,False,False,False,False,False,False,True,False,False,False,False,False
1,1.8194677542014321,0,-0.48854581201496783,1.3869905784383614,-0.6493092863322075,-0.5849757649694642,1,0.9441204270835017,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.39606760846116,-0.8445500209450731,-0.24342590820858617,-0.2718991422820436,-0.08897006911496129,-0.6954328026632448,False,False,False,True,False,False,False,True,True,False,False,False
1,0.5049457840582804,1,-0.48854581201496783,1.3648487728807834,-0.3168355501515607,-1.114276718418597,1,-0.38398967690026,0,1,-0.5229635826639552,0,0,0,0,0,0,0,1,0,0.19620634778782514,-0.8618803590205604,-0.24342590820858617,-0.2718991422820436,-0.7873092555597266,-0.9140775792917308,False,False,False,False,True,False,True,False,False,False,False,False
1,0.803700777272633,0,-0.48854581201496783,0.3015020620790561,-0.6493092863322075,1.5322280488270672,1,1.401328013002606,1,1,0.26222653035690746,1,1,1,1,1,1,1,1,1,1.5445028429986594,2.4178367006492283,-0.24342590820858617,-0.2718991422820436,2.8035509831406507,2.7324793038101167,True,False,False,False,False,False,True,False,False,True,True,False
0,-1.0485801806563535,1,-0.48854581201496783,-0.026844713018683956,2.3429543392936143,1.4915125908694415,1,-1.2717777023994294,1,1,0.9983422613139661,1,1,1,1,1,1,1,1,1,1.5637642215016712,2.422471303100341,-0.24342590820858617,-0.2718991422820436,-0.6099376816006562,1.7343722711112706,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.8095761860848714,0,-0.48854581201496783,-1.754985634585737,-0.6493092863322075,-0.7885530547575923,0,-1.4932376268289957,0,1,0.3603752944845153,0,1,0,0,0,0,0,1,0,-1.1135673904169854,-0.8500192911361965,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.9343588019209079,False,False,False,False,False,True,False,False,False,False,False,False
1,1.8194677542014321,1,-0.48854581201496783,-1.8640745302596573,-0.3168355501515607,1.1657889272084367,1,0.7869553194238096,1,1,-0.17944290821732775,0,1,1,0,1,1,0,1,1,1.3021304968357594,1.806794020139746,-0.24342590820858617,-0.2718991422820436,1.6460147903924807,1.9097214993633946,False,False,False,False,False,False,True,False,True,False,True,False
1,0.9829537732012446,1,-0.48854581201496783,-0.7877667625461771,0.348111922209733,1.6136589647423183,0,-1.4932376268289957,0,1,-0.22851729028113166,0,1,1,1,1,1,1,1,1,-0.12321151238712258,0.8662552667907389,3.030482585343362,-0.2718991422820436,-0.8883669139499103,0.4135020823926096,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.7498251874420008,0,-0.48854581201496783,1.0635041996825285,-0.6493092863322075,0.8400652635474319,0,-1.4932376268289957,0,1,0.21315214829310353,1,1,1,1,1,0,0,1,1,-0.32866621641924965,0.25791427396602834,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.058498227744264074,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.27181719829903656,0,-0.48854581201496783,0.9857378582120112,-0.6493092863322075,-0.707122138842341,1,1.4890027631433433,0,1,-0.4248148185363473,0,0,1,1,1,1,1,1,1,1.2042184894454486,-0.32426647469150155,-0.24342590820858617,-0.2718991422820436,-0.07327891513072436,-0.27952535346925955,False,False,False,True,False,False,True,False,False,False,False,False
1,-1.1680821779420945,1,-0.48854581201496783,-0.10515109852719105,-0.3168355501515607,1.4915125908694415,1,-1.3159397987666157,0,1,2.3724249591004756,0,1,0,0,0,1,1,1,1,-0.07666318100484368,0.8079163847520896,-0.24342590820858617,-0.2718991422820436,-0.6654602264679561,0.44171520784456747,False,False,False,False,False,True,False,False,False,True,True,False
0,-0.5705721915133892,0,-0.48854581201496783,-0.11541193524899543,-0.6493092863322075,-1.1957076343338482,1,0.9778914419525262,0,1,-0.6701867288553669,1,0,0,1,1,0,0,1,1,0.018038596634965,-0.9209660490371141,-0.24342590820858617,-0.2718991422820436,-0.7532880883616262,-0.950802567186174,False,False,False,False,False,True,False,False,False,False,True,False
1,0.9829537732012446,0,-0.48854581201496783,1.192574724762068,-0.6493092863322075,-0.910699428630469,1,-1.1841029522586923,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.389647148960156,-0.9246122291645298,-0.24342590820858617,-0.2718991422820436,-0.8320396945193161,-0.9767965657100423,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.45107019422764816,1,1.5833150121418471,-0.4907425416518398,1.6780068669323205,-1.0735612604609714,1,1.188310842290296,1,1,-0.08129414408971992,0,1,1,0,1,0,0,1,1,0.9698717176588036,-0.7790286033542256,-0.24342590820858617,-0.2718991422820436,-0.5952050370226961,-0.7922027116635905,False,False,False,False,False,False,True,False,False,False,True,False
